query_id,channel,rank,title,price,originalPrice,discount,rating,reviewsCount,bestseller,starSeller,shop,delivery,shopPolicies,purchaseProtection,return_policy_text,paymentMethods,paymentMethods_count,number_of_images,first_image_url,alt_text_available,description_text,description_word_count,description_char_count,number_of_faq_items
Show_10_botanical_or_floral_wall_art_prints_from_E,GEO,9,Etsy Products,,,0.0,,,False,False,,,no,no,,[],0,36,https://i.etsystatic.com/23524437/r/il/e33597/5880422220/il_340x270.5880422220_921f.jpg,True,,0,0,0
Show_10_botanical_or_floral_wall_art_prints_from_E,GEO,10,"Botanical Print Set No. 12, Vintage Botanical Prints, Giclee, Botanical Print Set, Home Decor, Wall Art, Blue Flower Prints, Flower Art",40.0,,0.0,5 out of 5 stars,4.1k,False,True,BelleBotanica,Dec 20-27,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,8,https://i.etsystatic.com/6291942/r/il/1567bd/1874197954/il_794xN.1874197954_fu3k.jpg,True,"This print set features 4 antique botanical illustrations in soft shades of blue, yellow, purple and white. The images have been digitally enhanced and added to a light neutral background. This is a classic print set to be enjoyed for years to come.",43,249,0
Show_10_cute_tote_bags_for_teachers_on_Etsy,GEO,1,"Personalized Teacher Tote Bag: Cotton Canvas, Custom Name Gift",10.94,18.24,0.4002,5 out of 5 stars,649,True,True,VincenzaSilviaCream,Arrives Dec 18-23,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Gift Card""]",7,11,https://i.etsystatic.com/21515874/r/il/333b67/7291651682/il_794xN.7291651682_gx7k.jpg,True,"This personalized teacher cotton canvas tote bag is a perfect gift for teachers, combining durability and style in a large tote designed for everyday use. Crafted from 100% high-quality eco-friendly cotton canvas, this tote bag features excellent stitching, making it durable, water-resistant, and easy to wash. It protects your essentials from damage and moisture while maintaining a long-lasting structure. Measuring approximately 17"" L x 12"" H x 8"" W, this large tote provides ample space to carry all your teaching materials, books, and personal items comfortably. Whether for family picnics, gym visits, beach days, or hiking trips, this versatile canvas tote bag meets all your needs. It also makes an excellent personalized teacher appreciation or thank you gift. This custom teacher gift tote can be personalized with the teacher's name or message, making it a thoughtful present for birthdays, holidays, or special occasions.",143,934,0
Show_10_cute_tote_bags_for_teachers_on_Etsy,GEO,2,Personalized Teacher Tote Bag with Name | Teacher Appreciation Gift | Custom Canvas Bag for Educators and School Staff,8.24,14.99,0.4503,5 out of 5 stars,158,True,True,COCOMONhandmade,Dec 18-24,yes,yes,"We can't accept returns, exchanges, or cancellations because the bags are made-to-order. If the bag is damaged or incorrectly made, we will resolve it.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,10,https://i.etsystatic.com/24425458/r/il/b97155/6281821047/il_794xN.6281821047_nb9r.jpg,True,"Gorgeous bags that are sustainable and practical. Made from 100% organic cotton blend, cruelty-free materials, and handmade to order!",19,133,4
Show_10_cute_tote_bags_for_teachers_on_Etsy,GEO,3,"Personalized Teacher Tote Bag, It Is A Good Day To Teach Tiny Humans, Custom Teacher Bag, Teacher Gift, Wildflowers Book Bag, Appreciation Gift",29.36,58.73,0.5001,5 out of 5 stars,13,True,False,GiveGoodWorks,Processing Time: 2 - 5 days. Shipping Time: 7 - 15 days.,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Klarna""]",1,8,https://i.etsystatic.com/41241109/r/il/d8103f/5455253622/il_794xN.5455253622_qfcx.jpg,True," This reusable canvas bag can be used for a long time and help to reduce impact on the environment. Dimensions are 17""L x 14""H x 6.5""W and is large enough to hold all your accessories including clothes, documents, lunch boxes, or even snacks.",43,242,0
Show_10_cute_tote_bags_for_teachers_on_Etsy,GEO,4,"Custom Teacher Canvas Tote Bag, Educator Work Tote, Classroom Essentials Bag, Teacher Appreciation Gift Tote",6.29,13.98,0.5501,5 out of 5 stars,59,True,True,ToteTrendCraft,Arrives by Dec 18-26,yes,yes,Returns & exchanges not accepted,"[""Credit Card"", ""PayPal"", ""Klarna""]",3,10,https://i.etsystatic.com/32442840/r/il/362b28/6910805464/il_794xN.6910805464_6bpu.jpg,True,"Material: 100% A Grade Cotton. Tote Bag Size: 17.5""W x 14.5""H x 6.""D. Makeup Bag Size 9.75""W x 6""H. Both have zippers, and the tote bag also has a zippered pocket inside.",32,170,0
Show_10_cute_tote_bags_for_teachers_on_Etsy,GEO,5,"Personalized Teacher Tote Bag, Custom Teacher Name Bag, Personalized Teacher Gifts, Back to School Gift, Appreciation Gift,Teacher Thank You",29.02,38.7,0.2501,5 out of 5 stars,73,True,True,AnEnergeticTopper,Get it by Dec 17-29,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Credit Card"", ""PayPal"", ""Etsy Gift Card""]",3,5,https://i.etsystatic.com/51958005/r/il/4912fe/6184422578/il_794xN.6184422578_d9o9.jpg,True,This personalized canvas tote bag is perfect for teachers and comes with various custom options. Great for gifts or personal use.,21,129,2
Show_10_cute_tote_bags_for_teachers_on_Etsy,GEO,6,"Custom Teacher Bag, Teacher Gift, Teacher Appreciation Gift, Personalized Teacher Tote Bag, Gift for Teachers, Thank You Teacher Present",26.76,35.68,0.25,5 out of 5 stars,4,False,True,AurayoCrafts,U.S. Standard Shipping: 2–8 business days (post production),yes,yes,We do not process returns or refunds for orders with incorrect or incomplete address details. Exchanges are only available for items severely damaged due to manufacturing defects.,"[""Credit/Debit Cards"", ""PayPal""]",2,8,https://i.etsystatic.com/41901929/r/il/b44d55/6146763888/il_794xN.6146763888_9m8u.jpg,True,"This personalized teacher tote bag is crafted from high-quality eco-friendly canvas, designed for durability and daily use, with a spacious interior suitable for carrying essentials. Makes a great gift for teachers on any occasion!",34,231,0
Show_10_cute_tote_bags_for_teachers_on_Etsy,GEO,7,"Custom Teacher Work Bag, Personalized Teacher Tote, Teacher Gifts, Teacher Appreciation, Teacher School Bag, Monogram Gifts for Teacher",17.95,19.95,0.1003,5 out of 5 stars,48,True,True,FlowertownWeddings,Arrives between Dec 23-29,yes,yes,Returns & exchanges not accepted. But please contact me if you have problems with your order.,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,9,https://i.etsystatic.com/12966850/r/il/82759c/6275814061/il_794xN.6275814061_3ped.jpg,True,"Our personalized teacher tote bags offer a stylish and practical way for teachers to carry books, supplies, and essentials. Customizable with your choice of design/name, our durable totes make the perfect gift for teachers who value both fashion and function.",40,259,5
Show_10_cute_tote_bags_for_teachers_on_Etsy,GEO,8,"Personalized Teacher Tote Bag, Crayon Custom Tote, Educators Graduation Gift, Teacher Gifts, Thank You Teacher Present, Floral Bag",9.03,12.9,0.3,5 out of 5 stars,112,True,True,Jhonma,Dec 18-23,yes,yes,Returns & exchanges not accepted but please contact me if you have problems with your order.,[],0,8,https://i.etsystatic.com/44552313/r/il/388684/6430067544/il_794xN.6430067544_jh3y.jpg,True,"Personalized Teacher Tote Bag, Crayon Custom Tote, Educators Graduation Gift, Teacher Gifts, Thank You Teacher Present, Floral Bag, Personalized Teacher Tote Bag, Custom Teacher Tote Bag, Teacher Tote Bag Gift, Teacher Gift, Customized Teacher, Teacher Christmas Tote Gift.",38,273,3
Show_10_cute_tote_bags_for_teachers_on_Etsy,GEO,9,"Personalized Teacher Tote Bag – Custom Embroidered Teacher Gift with Name and Apple, Canvas Teacher Appreciation Bag",33.0,33.0,0.0,5 out of 5 stars,106,True,True,shopwillowbrooktees,"Shipping from Ocala, FL. Standard Shipping: 3-5 days following production.",yes,yes,Returns & exchanges not accepted. Please contact the seller if you have any problems with your order.,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Gift card""]",7,9,https://i.etsystatic.com/22283004/r/il/eeddca/7373962600/il_794xN.7373962600_1wra.jpg,True,"Carry all your classroom essentials in style with this personalized embroidered teacher tote bag! Sturdy, practical, and beautifully customized with your name (plus a classic apple design 🍎), this tote is the perfect mix of functional and thoughtful.",38,250,3
Show_10_cute_tote_bags_for_teachers_on_Etsy,GEO,10,"Personalized Teacher Name Tote Bag, Custom Teacher Tote,Teacher Gift Bag,Teacher Icon Tote, School Spirit Tote Bag,Teacher Appreciation Gift",7.44,12.4,0.4,5 out of 5 stars,6,True,True,CustomToteBagsUS,Arrives by Dec 18-24,yes,yes,Returns & exchanges not accepted,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Gift card""]",7,6,https://i.etsystatic.com/58997159/r/il/92d0b1/7484963367/il_794xN.7484963367_rjjx.jpg,True,"The Personalized Teacher Name Tote Bag is made from 100% heavy-duty cotton canvas with vibrant, long-lasting designs thanks to premium DTF printing technology. The tote measures 15” wide by 15” high and features natural webbed straps for comfortable carrying. Available in various colors and sizes, this customizable bag makes a thoughtful gift for teachers.",54,358,3
Show_10_gold-plated_earrings_under__40_on_Etsy,GEO,1,"WaterProof-Gold Stainless Steel hoops Earring set, 15mm, 12mm, 10 mm, 8mm gold hoops Set, Water proof tarnish resistant gold earrings",40.91,45.45,0.0999,5 out of 5 stars,64,False,True,HintFineJewelry,Free shipping within Canada via lettermail (NOT TRACKED),yes,yes,"Returns & exchanges not accepted, but contact me for problems with your order","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,6,https://i.etsystatic.com/27354281/r/il/3115be/3711288355/il_794xN.3711288355_4szr.jpg,True,"Designed by HintFineJewelry, these earrings are made of stainless steel with a yellow gold finish, featuring a minimalist style. This set is waterproof and tarnish resistant, including a standard hand-made cotton bag for packaging. The earrings are suitable for daily wear, including in water.",44,293,3
Show_10_gold-plated_earrings_under__40_on_Etsy,GEO,2,Waterproof 18k Gold Plated Oval Hoop Earrings – Stainless Steel,36.3,,0.0,5 out of 5 stars,269,False,False,NisiJewelleryCo,Order today to get by Dec 19-Jan 5,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Gift card""]",7,9,https://i.etsystatic.com/32965143/r/il/772dca/5854112879/il_794xN.5854112879_sbmt.jpg,True,"100% Waterproof & Sweatproof 💧 Featuring a rectangular shape with rounded edges, these effortless and vintage-inspired oval hoops add a subtle statement to every look. Our Oval Hoops are crafted from Stainless Steel and electroplated with PVD 18k Gold making them waterproof and tarnish resistant.",45,297,3
Show_10_gold-plated_earrings_under__40_on_Etsy,GEO,3,"Gold Hoop Earrings, 18k Gold Plated Hoops, Gold Hoop, Small Hoop Earrings, Dainty Minimalist Hoops, Gold Hoops Earrings",13.6,17.0,0.2,4.5 out of 5 stars,"35,793",False,False,CustomBrites,,no,no,,[],0,1,https://i.etsystatic.com/8979550/c/1064/846/559/209/il/48301f/4692022013/il_680x540.4692022013_ynkx.jpg,True,,0,0,0
Show_10_gold-plated_earrings_under__40_on_Etsy,GEO,4,"Gold Plated Hoop Earrings: Minimalist Stainless Steel, Waterproof",16.0,20.0,0.2,5 out of 5 stars,24,False,True,SealightJewelryShop,Arrives by Dec 17-23 if you order today,yes,yes,Buyer can contact seller about any issues with an order at Info@sealightjewelry.com.,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,8,https://i.etsystatic.com/42242910/r/il/48a80e/7154559451/il_794xN.7154559451_g7lf.jpg,True,"Embrace the eternal rhythm of the sea with our Eternal Wave Hoop Earrings. Minimal, elegant, and designed for everyday wear, these petite gold hoops flow with every look. Details: Gold Plated Stainless Steel, Water Resistant, Dimensions: 0.8 x 0.11 in. Style Tip: Pair them with layered necklaces for a light-catching coastal stack, or wear solo for timeless minimalism. A FREE GIFT FOR YOU! A complimentary printable and digital monthly intentions worksheet with every order.",74,476,5
Show_10_gold-plated_earrings_under__40_on_Etsy,GEO,5,"Gold Scallop Hoop Earrings: Medium Sized Earrings, Hypoallergenic Design, 14k Heavy Plated",24.21,26.9,0.1,4.5 out of 5 stars,6k,False,False,DragonflyBouteek,Arrives by Dec 18-26,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,10,https://i.etsystatic.com/13029113/r/il/6fdf6b/7394468146/il_794xN.7394468146_phx9.jpg,True,"Gold Hoop Earrings, Medium Hoop Earrings, 30mm & 40mm Hoop Earrings, Hoop Earrings With Design, 14k Heavy Plated Gold, Hypoallergenic Posts",21,139,0
Show_10_gold-plated_earrings_under__40_on_Etsy,GEO,6,"18k Gold Plated Hoops Earring, Everyday Minimalist Stack Earrings, Gold Hoop Huggie Earring, Statement Earrings Gift for Girlfriend, Mom",17.26,43.14,0.5999,4.5 out of 5 stars,2,False,False,OrnamentsCoStore,4 - 5 Business Days (Local to AU) / 5 - 7 Business Days (International),yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value. within 90 days","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,8,https://i.etsystatic.com/19750099/r/il/64f5b4/6164561734/il_794xN.6164561734_2bmk.jpg,True,"Indulge in understated elegance with our exquisite Small Gold Hoop Earrings. Each pair meticulously crafted to perfection, these earrings boast a sleek and minimalist design that radiates sophistication. Available in three versatile sizes, they offer the perfect balance of style and versatility to effortlessly elevate any ensemble. Expertly plated in luxurious gold, these hoops exude a timeless allure that complements any outfit, from casual daywear to glamorous evening attire. Their lightweight construction ensures comfortable wear throughout the day, while their secure clasp provides peace of mind. Ideal for gifting, these earrings are a thoughtful choice for your mom, girlfriend, or sister, adding a touch of glamour to their everyday look. Give the gift of timeless elegance with our Small Gold Hoop Earrings—a symbol of love and sophistication.",127,858,0
Show_10_gold-plated_earrings_under__40_on_Etsy,GEO,7,18k Gold Huggie Hoop Earrings Set: Small Stacking Hoops,30.0,30.0,0.0,5 out of 5 stars,6,False,True,SocialJewelsCo,Arrives Dec 17-29,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value. Returns & exchanges accepted within 30 days.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,10,https://i.etsystatic.com/38598528/r/il/69050e/6282257631/il_794xN.6282257631_hwiz.jpg,True,"Designed by SocialJewelsCo, these small huggie hoop earrings are perfect for layering and everyday wear. They are nickel-free and hypoallergenic, making them great for sensitive skin. Available in multiple styles and sizes.",32,223,3
Show_10_gold-plated_earrings_under__40_on_Etsy,GEO,8,Trendy Earrings • Statement Round Stud Earring in 18K Gold Plated Stainless Steel • Tarnish Resistant and Waterproof,19.6,24.5,0.2,4.5 out of 5 stars,1,False,True,SeaSideMotifs,Get it by Dec 17-24 if you order today.,yes,yes,Returns accepted within 14 days.,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,10,https://i.etsystatic.com/11026497/r/il/20e982/7248608787/il_794xN.7248608787_61qe.jpg,True,Trendy Earrings in PVD coated stainless steel for durable wear and minimal maintenance. Gift wrapping available.,16,112,1
Show_10_gold-plated_earrings_under__40_on_Etsy,GEO,9,"Mid Hoop Earrings in Gold, Silver, Rose Gold | Chunky Hoop Earrings | Waterproof Basic Round Thick Hoops Stainless Steel",35.73,48.95,0.2701,5 out of 5 stars,260,False,True,HeyHappinessJewelry,Order today to get by Dec 24-Jan 7,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,4,https://i.etsystatic.com/13096247/r/il/3c55ae/7289372347/il_794xN.7289372347_n48h.jpg,True,"These 3/4 hoop earrings are made from stainless steel, don’t connect all the way around. They feature rounded edges and fasten at the back of the earlobe with butterfly clasps. It’s a timeless design that will remain in fashion for years to come.",43,246,0
Show_10_gold-plated_earrings_under__40_on_Etsy,GEO,10,18K Gold Plated Hoop Earrings: Lightweight Minimalist 40mm,20.0,,0.0,5 out of 5 stars,"8,507",False,False,AshleyNicoleByJulie,,no,no,,[],0,5,https://i.etsystatic.com/14613599/r/il/1f57a0/2630102799/il_680x540.2630102799_6aji.jpg,True,,0,0,0
Show_10_handmade_candle_gift_sets_from_Etsy,GEO,1,Set of 4 Scented Soy Candles | Handmade Soy Wax Candles | Natural Soy Candle Gift Set |Housewarming Gift | Candles,25.12,,0.0,4.5 out of 5 stars,14,False,False,CELIYAHOME,Dec 19-Jan 6,yes,yes,Returns & exchanges accepted,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,8,https://i.etsystatic.com/25432059/r/il/538884/3708130000/il_794xN.3708130000_c8qt.jpg,True,"Experience the essence of luxury with our 100% handmade, hand-poured soy candles, crafted with care in Britain. Our candles are paraffin-free and vegan, making them perfect for eco-conscious consumers. Each set comes in a stunning red gift box, making it a great gift idea for housewarmings, birthdays, or just because! Choose unique fragrances like Sandalwood & Vanilla or Lime Basil & Mandarin. Each candle is designed to burn cleanly and lasts significantly longer than traditional wax.",76,489,3
Show_10_handmade_candle_gift_sets_from_Etsy,GEO,2,"Candle Gift Set, Candle Gift Box, Gift for her, Homemade candle, Soy candle, Homemade soap, Vegan, Natural products, Thank you gift box",48.44,56.99,0.15,5 out of 5 stars,5200,False,True,SweetCaramelShop,Dec 18-26,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value. Returns accepted within 30 days.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,14,https://i.etsystatic.com/32702036/r/il/5c610e/3645257021/il_794xN.3645257021_q2x8.jpg,True,"Our Candle Gift Box comes with:
• Two (2) candles - 8 fl oz tin
• Wax Melts - 2.4 oz
• Homemade soap - approx. 4.5 oz
• Natural soap saver bag",33,142,0
Show_10_handmade_candle_gift_sets_from_Etsy,GEO,3,Soy Candle Gift Set: Artisan-Made Luxury Fragrance Collection,90.46,,0.0,4 out of 5 stars,24,False,False,OrganisedThoughts,Order today to get by Dec 29-Jan 26,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Gift card""]",7,2,https://i.etsystatic.com/16617093/r/il/8a1a13/5528102140/il_300x300.5528102140_oigi.jpg,True,"An exclusive gift set for the candle addict, this selection of exquisite fragrances promises to take you on a journey of scented delight. Enjoy your favorite candle varieties from a love spell concrete candle, two candle tins, 10 mini tealights, a cupcake candle, two wax melts, a glass matchstick vial and a candle care card, all contained within one beautiful present. Make every moment special with The Candle Addict Gift Set.",71,429,0
Show_10_handmade_candle_gift_sets_from_Etsy,GEO,4,Etsy Shopping,,,0.0,,,False,False,Etsy,,no,no,,[],0,0,,False,,0,0,0
Show_10_handmade_candle_gift_sets_from_Etsy,GEO,5,"Personalized Soy Candle Gift Box: USA-Grown, Vegan, Hand-Poured",5.99,7.99,0.2503,5 out of 5 stars,25,False,True,uniqueandyoursgifts,Get it by Dec 18-29,yes,yes,"If you have an issue with your order, contact us within 14 days of DELIVERY to resolve any issues you might have with your order.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,7,https://i.etsystatic.com/17299734/r/il/d407ba/6430354560/il_794xN.6430354560_gdqm.jpg,True,"Our candles are 100% soy + coconut blend and hand-poured in our warehouse. We do not accept returns or exchanges, and all orders are made to order.",27,147,0
Show_10_handmade_candle_gift_sets_from_Etsy,GEO,6,"Handmade Soy Candle Gift Set: Flower, Heart & Hands - Set of 3",34.46,,0.0,5 out of 5 stars,117,False,True,CozyCornerByLana,Arrives by Dec 18-24,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value. Returns accepted within 14 days.","[""Klarna""]",1,10,https://i.etsystatic.com/13842845/r/il/b57f96/6789621408/il_794xN.6789621408_ie13.jpg,True,"Surprise your friend with our charming set of 3 handmade soy candles, beautifully packaged in a gift box! Perfect for any occasion, this thoughtful gift set adds a warm and cozy touch to any space!",35,197,0
Show_10_handmade_candle_gift_sets_from_Etsy,GEO,7,"Hand-Poured Soy Candle Set: Minimalist Boho Home Decor, Set of 3",19.99,,0.0,5 out of 5 stars,6,False,False,Escapebooks,,no,no,,[],0,1,https://i.etsystatic.com/56738571/r/il/b50351/6953050377/il_680x540.6953050377_b2cq.jpg,True,,0,0,0
Show_10_handmade_candle_gift_sets_from_Etsy,GEO,8,Personalized Soy Candle Gift Box: Custom Votive Candles,9.16,15.27,0.4001,5 out of 5 stars,29,False,True,FourWicksBoutique,Order today to get by Jan 1-15,yes,yes,Returns & exchanges not accepted. But please contact me if you have problems with your order.,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Gift card""]",7,7,https://i.etsystatic.com/14007771/r/il/65cbd2/1179177951/il_794xN.1179177951_1c74.jpg,True,"Personalised Soy Wax Candle Gift Set. Includes: 2x small votive candles (customisation is available), 1x gift box (black or white), 2x choices of a scent of your choice, 85ml, 1x word on each candle. Made to order. Font is available in gold, black and white.",45,258,0
Show_10_handmade_candle_gift_sets_from_Etsy,GEO,9,Handmade Scented Soy Tealight Gift Set • 8 Vegan Eco Candles,25.7,36.72,0.3001,5 out of 5 stars,12,False,True,KuzuArte,Ships out within 1–2 business days,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Gift card""]",7,6,https://i.etsystatic.com/17705718/r/il/2a879b/7528290563/il_794xN.7528290563_7qip.jpg,True,"Crafted from natural soy wax and poured with care, these 8 eco-friendly tealights are perfect for gifting or treating yourself to a calming ritual. Available scents include Lavender, English Rose, and more.",32,206,0
Show_10_handmade_candle_gift_sets_from_Etsy,GEO,10,"Scented Soy Candle Set: Handmade Vegan Candles, British Made",25.12,,0.0,4.5 out of 5 stars,14,False,False,CELIYAHOME,Order today to get by Dec 19-Jan 6,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value. Returns accepted within 30 days.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,14,https://i.etsystatic.com/25432059/r/il/abeaea/7534758979/il_794xN.7534758979_hz4g.jpg,True,"Experience the essence of luxury with our 100% handmade, hand-poured soy candles, crafted with care in Britain. Our candles are paraffin-free, cruelty-free, and vegan, making them a perfect choice for eco-conscious consumers. This set will be a great gift idea for housewarmings, birthdays, bridesmaids, Christmas, Mother's Day, or just because! Also, perfect for office gifts, Secret Santa exchanges, or as a relaxation gift for someone who loves a good relaxation time. Why Choose Soy Wax? Soy wax is a natural, non-toxic alternative to paraffin wax commonly used by big brands. It burns cleanly without releasing harmful toxins and lasts significantly longer than traditional wax. As a vegetable wax, it’s also vegan-friendly and never tested on animals. Fragrance Selection: Indulge your senses with our delightful fragrances: Sandalwood & Vanilla, Lime Basil & Mandarin, Wild Fig & Cassis, Apple & Cinnamon. Available Sets: Choose from our beautifully curated sets: Set of 4 Candles, Set of 2 Candles + 4 Coasters, Set of 2 Candles + 4 Coasters (Different designs), Set of 4 Candles + 4 Coasters.",174,1101,2
Show_10_large_16oz_mugs_for_hot_drinks_on_Etsy,GEO,1,Personalized Bistro Mug | Large 16 ounce mug | 16oz | Curved Mug with handle | High gloss mug | Gift for her | Gift for Him,19.6,28.0,0.3,5 out of 5 stars,19,False,True,HometownEngravingLLC,Ships from North Carolina,yes,yes,"We do not accept returns or exchanges for custom-engraved products, but we gladly accept returns for non-custom engraved and printed products.","[""PayPal"", ""Visa"", ""MasterCard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,3,https://i.etsystatic.com/12916262/r/il/415a32/3073222774/il_794xN.3073222774_k6cu.jpg,True,"A day doesn't begin until you've enjoyed a nice, hot morning cup of coffee or tea. The sleek large, ceramic design is not only alluring, but sits comfortably in your hand, and displays beautifully on a shelf.",37,208,3
Show_10_large_16oz_mugs_for_hot_drinks_on_Etsy,GEO,2,Handmade Ceramic Mug 16 Ounces - Rava,58.0,,0.0,4.5 out of 5 stars,14,False,False,roselinepottery,Jan 14-Feb 10,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,8,https://i.etsystatic.com/13168600/r/il/afe091/5545503977/il_794xN.5545503977_kzf5.jpg,True,"Elevate your every day mug with our Rava mug, each mug is completely handmade by me, Travis Sudweeks in my Maine pottery studio. I make each piece on my pottery wheel, there are so slipcast molds used and every handle is handle pulled by me. It's taken many years to perfect my handles and my mugs and you are holding 34 years of pottery making skill in your hands. My glazes are all hand dipped in my studio and are completely food and human safe including lead free. I use only the highest quality locally sourced stoneware clay. It is such a beautiful clay and will enhance your every day morning coffee ritual.",113,614,0
Show_10_large_16oz_mugs_for_hot_drinks_on_Etsy,GEO,3,Polish Pottery Bistro Mug 16 ounces,48.99,,0.0,5 out of 5 stars,0,False,False,TheRedGeraniumDE,Arrives Dec 19-26,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.",[],0,4,https://i.etsystatic.com/12752054/r/il/0a1c11/6649818118/il_794xN.6649818118_e550.jpg,True,"Polish Pottery 16 ounce Bistro Mug. Hand painted in colorful Christmas tree pattern. Colors are blue, green, yellow and orange/red on cream background. Mug is dishwasher, microwave, freezer and oven safe.",31,204,0
Show_10_large_16oz_mugs_for_hot_drinks_on_Etsy,GEO,4,"Handmade Stoneware Coffee Mug: Carved Ceramic Pottery, 14 oz",,,0.0,5 out of 5 stars,"2,942 reviews",False,True,ocpottery,FREE shipping,no,yes,,"[""Credit Card"", ""PayPal"", ""Etsy Gift Card""]",3,4,https://i.etsystatic.com/5986665/r/il/8136d0/7469864894/il_680x540.7469864894_xgmg.jpg,True,This handmade stoneware coffee mug features a beautiful carved ceramic pottery design and holds up to 14 oz of liquid.,20,118,0
